priority,symbol,identifier,open,dayHigh,dayLow,lastPrice,previousClose,change,pChange,ffmc,yearHigh,yearLow,totalTradedVolume,stockIndClosePrice,totalTradedValue,lastUpdateTime,nearWKH,nearWKL,perChange365d,perChange30d,date365dAgo,date30dAgo,chartTodayPath,chart30dPath,chart365dPath,Index
"0","COHANCE","COHANCEEQN","307.85","307.85","293","295.95","300.45","-4.5","-1.5","47984536856.61","1250","266.7","522719","0","155681399.77","","76.324","-10.967379077615298","-74.82","-4.39","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/COHANCEEQN.svg","https://nsearchives.nseindia.com/30d/COHANCE-EQ.svg","https://nsearchives.nseindia.com/365d/COHANCE-EQ.svg","NIFTY TOTAL MARKET"
"0","ROUTE","ROUTEEQN","452","465","443","459.75","445.45","14.3","3.21","7282519018.78","1158","443","338106","0","154132382.22","","60.2979274611399","-3.781038374717833","-54","-7.06","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/ROUTEEQN.svg","https://nsearchives.nseindia.com/30d/ROUTE-EQ.svg","https://nsearchives.nseindia.com/365d/ROUTE-EQ.svg","NIFTY TOTAL MARKET"
"0","RTNINDIA","RTNINDIAEQN","26.88","27.99","26.32","27.35","25.7","1.65","6.42","9466655000.15","69.7","24.4","5636883","0","153999643.56","","60.76040172166427","-12.090163934426242","-38.79","-10.09","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/RTNINDIAEQN.svg","https://nsearchives.nseindia.com/30d/RTNINDIA-EQ.svg","https://nsearchives.nseindia.com/365d/RTNINDIA-EQ.svg","NIFTY TOTAL MARKET"
"0","VOLTAMP","VOLTAMPEQN","8520","8530","8357","8470","8301","169","2.04","85655578158.76","10088","6099.95","18032","0","152363006.88","","16.038858049167327","-38.85359716063247","11.73","0.48","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/VOLTAMPEQN.svg","https://nsearchives.nseindia.com/30d/VOLTAMP-EQ.svg","https://nsearchives.nseindia.com/365d/VOLTAMP-EQ.svg","NIFTY TOTAL MARKET"
"0","BERGEPAINT","BERGEPAINTEQN","420","420.25","407.35","414","405.45","8.55","2.11","117529578445.15","605","391.1","366598","0","151566277.12","","31.570247933884296","-5.855279979544867","-19.08","-10.53","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/BERGEPAINTEQN.svg","https://nsearchives.nseindia.com/30d/BERGEPAINT-EQ.svg","https://nsearchives.nseindia.com/365d/BERGEPAINT-EQ.svg","NIFTY TOTAL MARKET"
"0","HGINFRA","HGINFRAEQN","485.95","485.95","467.7","475","467.6","7.4","1.58","8735118623.33","1275","458","320176","0","151398423.36","","62.745098039215684","-3.7117903930131004","-57.65","-16.52","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/HGINFRAEQN.svg","https://nsearchives.nseindia.com/30d/HGINFRA-EQ.svg","https://nsearchives.nseindia.com/365d/HGINFRA-EQ.svg","NIFTY TOTAL MARKET"
"0","RENUKA","RENUKAEQN","24.57","24.65","23.5","24.32","24.11","0.21","0.87","19326828811.12","35.85","22.85","6255522","0","150758080.2","","32.16178521617852","-6.43326039387308","-19.95","4.69","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/RENUKAEQN.svg","https://nsearchives.nseindia.com/30d/RENUKA-EQ.svg","https://nsearchives.nseindia.com/365d/RENUKA-EQ.svg","NIFTY TOTAL MARKET"
"0","AIIL","AIILEQN","493.8","497.6","477.2","496.5","480.5","16","3.33","131147892192.6","683","282.33","305468","0","149398289.44","","27.306002928257687","-75.85803846562534","57.13","-0.03","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/AIILEQN.svg","https://nsearchives.nseindia.com/30d/AIIL-EQ.svg","https://nsearchives.nseindia.com/365d/AIIL-EQ.svg","NIFTY TOTAL MARKET"
"0","PURVA","PURVAEQN","171.7","181.58","167.97","175","167.17","7.83","4.68","10369779103.56","338.95","164.5","848050","0","148807333.5","","48.36996607169199","-6.382978723404255","-30.64","-19.86","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/PURVAEQN.svg","https://nsearchives.nseindia.com/30d/PURVA-EQ.svg","https://nsearchives.nseindia.com/365d/PURVA-EQ.svg","NIFTY TOTAL MARKET"
"0","KPRMILL","KPRMILLEQN","835","846.7","821.75","837.85","822.75","15.1","1.84","96407081908.14","1389","796.1","177961","0","148478201.13","","39.679625629949605","-5.244316040698404","-10.81","-8.94","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/KPRMILLEQN.svg","https://nsearchives.nseindia.com/30d/KPRMILL-EQ.svg","https://nsearchives.nseindia.com/365d/KPRMILL-EQ.svg","NIFTY TOTAL MARKET"
"0","AKZOINDIA","AKZOINDIAEQN","2865","2879.6","2800","2856.5","2847.4","9.1","0.32","38024110598.85","3915.5","2658.7","52096","0","148175610.88","","27.04635423317584","-7.439726181968639","-14.83","-8.38","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/AKZOINDIAEQN.svg","https://nsearchives.nseindia.com/30d/AKZOINDIA-EQ.svg","https://nsearchives.nseindia.com/365d/AKZOINDIA-EQ.svg","NIFTY TOTAL MARKET"
"0","AURIONPRO","AURIONPROEQN","800","800","778","795","773.3","21.7","2.81","25702839303.85","1665.9","762.65","186381","0","147008013.75","","52.27804790203494","-4.241788500622832","-47.32","-11.31","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/AURIONPROEQN.svg","https://nsearchives.nseindia.com/30d/AURIONPRO-EQ.svg","https://nsearchives.nseindia.com/365d/AURIONPRO-EQ.svg","NIFTY TOTAL MARKET"
"0","MAPMYINDIA","MAPMYINDIAEQN","877.7","883.5","850","869.6","861","8.6","1","15027844367.39","2166.7","850","169491","0","146692765.59","","59.86523284257165","-2.305882352941179","-46.59","-19.14","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/MAPMYINDIAEQN.svg","https://nsearchives.nseindia.com/30d/MAPMYINDIA-EQ.svg","https://nsearchives.nseindia.com/365d/MAPMYINDIA-EQ.svg","NIFTY TOTAL MARKET"
"0","CRISIL","CRISILEQN","4050","4050","3930","3968","3999.4","-31.4","-0.79","96473502212.73","6139","3874.9","36994","0","146654944.26","","35.36406580876364","-2.4026426488425483","-5.44","-11.98","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/CRISILEQN.svg","https://nsearchives.nseindia.com/30d/CRISIL-EQ.svg","https://nsearchives.nseindia.com/365d/CRISIL-EQ.svg","NIFTY TOTAL MARKET"
"0","INDIAGLYCO","INDIAGLYCOEQN","832.2","859.4","819.55","854.5","816.65","37.85","4.63","19103064503.29","1222","525.6","173318","0","146242262.04","","30.073649754500817","-62.57610350076103","57.12","-8","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/INDIAGLYCOEQN.svg","https://nsearchives.nseindia.com/30d/INDIAGLYCO-EQ.svg","https://nsearchives.nseindia.com/365d/INDIAGLYCO-EQ.svg","NIFTY TOTAL MARKET"
"0","RRKABEL","RRKABELEQN","1364.2","1364.2","1311.6","1355","1316.1","38.9","2.96","44033877689.08","1578.2","864.05","107529","0","144115742.25","","14.142694208592069","-56.81962849372144","45.01","-9.79","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/RRKABELEQN.svg","https://nsearchives.nseindia.com/30d/RRKABEL-EQ.svg","https://nsearchives.nseindia.com/365d/RRKABEL-EQ.svg","NIFTY TOTAL MARKET"
"0","GNFC","GNFCEQN","390.7","396","384.35","390.9","383.45","7.45","1.94","32509504045.31","573.75","380","368363","0","144114656.49","","31.86928104575164","-2.868421052631573","-21.58","-14.57","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/GNFCEQN.svg","https://nsearchives.nseindia.com/30d/GNFC-EQ.svg","https://nsearchives.nseindia.com/365d/GNFC-EQ.svg","NIFTY TOTAL MARKET"
"0","EIEL","EIELEQN","146","146.9","141.21","145.31","141.88","3.43","2.42","7624153980.71","306.4","134.71","997398","0","143944479.36","","52.575065274151434","-7.868755103555783","-36.39","-9.41","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/EIELEQN.svg","https://nsearchives.nseindia.com/30d/EIEL-EQ.svg","https://nsearchives.nseindia.com/365d/EIEL-EQ.svg","NIFTY TOTAL MARKET"
"0","BRIGADE","BRIGADEEQN","647.4","650","630.3","646","634.7","11.3","1.78","89517973809.22","1332","601","224326","0","143552937.18","","51.5015015015015","-7.487520798668885","-34.98","-11.49","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/BRIGADEEQN.svg","https://nsearchives.nseindia.com/30d/BRIGADE-EQ.svg","https://nsearchives.nseindia.com/365d/BRIGADE-EQ.svg","NIFTY TOTAL MARKET"
"0","BLUEDART","BLUEDARTEQN","5100","5100","4831","4936","4932.5","3.5","0.07","29120634520.93","7225","4831","29010","0","142598364.9","","31.68166089965398","-2.173463051128131","-17.81","-11.07","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/BLUEDARTEQN.svg","https://nsearchives.nseindia.com/30d/BLUEDART-EQ.svg","https://nsearchives.nseindia.com/365d/BLUEDART-EQ.svg","NIFTY TOTAL MARKET"
"0","ICIL","ICILEQN","234","247.2","226.55","247.2","224.75","22.45","9.99","19541067739.66","351.35","213.55","598632","0","141175384.56","","29.64280631848585","-15.757433856239745","-11","-7.12","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/ICILEQN.svg","https://nsearchives.nseindia.com/30d/ICIL-EQ.svg","https://nsearchives.nseindia.com/365d/ICIL-EQ.svg","NIFTY TOTAL MARKET"
"0","SENCO","SENCOEQN","295","295.35","283.1","292.55","284.95","7.6","2.67","17049993047.68","405.7","269.1","480316","0","139603845.4","","27.890066551639137","-8.714232627276102","-3.53","-9.41","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/SENCOEQN.svg","https://nsearchives.nseindia.com/30d/SENCO-EQ.svg","https://nsearchives.nseindia.com/365d/SENCO-EQ.svg","NIFTY TOTAL MARKET"
"0","GLAND","GLANDEQN","1630.3","1679.6","1616.3","1673","1612.5","60.5","3.75","132773203481.1","2131","1277.8","83880","0","138971545.2","","21.492257156264664","-30.928157771169204","3.9","-7.18","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/GLANDEQN.svg","https://nsearchives.nseindia.com/30d/GLAND-EQ.svg","https://nsearchives.nseindia.com/365d/GLAND-EQ.svg","NIFTY TOTAL MARKET"
"0","ISGEC","ISGECEQN","892.5","902.95","864.45","881","883.05","-2.05","-0.23","23847989287.34","1281.3","683.95","154829","0","138074953.91","","31.241707640677433","-28.810585569120544","-18.38","-0.38","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/ISGECEQN.svg","https://nsearchives.nseindia.com/30d/ISGEC-EQ.svg","https://nsearchives.nseindia.com/365d/ISGEC-EQ.svg","NIFTY TOTAL MARKET"
"0","LXCHEM","LXCHEMEQN","117.79","120.36","114.15","118.5","112.9","5.6","4.96","9975501735.03","241","110.15","1161743","0","137178613.44","","50.829875518672196","-7.5805719473445246","-36.69","-10.45","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/LXCHEMEQN.svg","https://nsearchives.nseindia.com/30d/LXCHEM-EQ.svg","https://nsearchives.nseindia.com/365d/LXCHEM-EQ.svg","NIFTY TOTAL MARKET"
"0","INDIGOPNTS","INDIGOPNTSEQN","735","746.95","723","730","712.95","17.05","2.39","16037086263.58","1345.9","711","186195","0","136680163.65","","45.761200683557476","-2.6722925457102673","-27.09","-23.02","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/INDIGOPNTSEQN.svg","https://nsearchives.nseindia.com/30d/INDIGOPNTS-EQ.svg","https://nsearchives.nseindia.com/365d/INDIGOPNTS-EQ.svg","NIFTY TOTAL MARKET"
"0","VAIBHAVGBL","VAIBHAVGBLEQN","198.1","200.9","194.54","199","193.18","5.82","3.01","11696338039.95","293.25","191.1","693134","0","136658299.44","","32.13981244671782","-4.133961276818423","-15.45","-13.58","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/VAIBHAVGBLEQN.svg","https://nsearchives.nseindia.com/30d/VAIBHAVGBL-EQ.svg","https://nsearchives.nseindia.com/365d/VAIBHAVGBL-EQ.svg","NIFTY TOTAL MARKET"
"0","RAINBOW","RAINBOWEQN","1126","1152","1104","1148","1106","42","3.8","57211602090.17","1645.7","1084","119607","0","136299352.92","","30.242450021267548","-5.904059040590406","-15.47","-4.26","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/RAINBOWEQN.svg","https://nsearchives.nseindia.com/30d/RAINBOW-EQ.svg","https://nsearchives.nseindia.com/365d/RAINBOW-EQ.svg","NIFTY TOTAL MARKET"
"0","MINDACORP","MINDACORPEQN","498","529.9","489.3","525.85","490.85","35","7.13","42115795106.87","619.95","445.05","266220","0","136086339.6","","15.178643438987017","-18.155263453544546","-2.83","-8.33","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/MINDACORPEQN.svg","https://nsearchives.nseindia.com/30d/MINDACORP-EQ.svg","https://nsearchives.nseindia.com/365d/MINDACORP-EQ.svg","NIFTY TOTAL MARKET"
"0","EMAMILTD","EMAMILTDEQN","412","412","398.3","403.5","401.7","1.8","0.45","79274924147.25","653.35","395.45","338322","0","136039276.2","","38.2413713935869","-2.035655582248075","-29.57","-15","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/EMAMILTDEQN.svg","https://nsearchives.nseindia.com/30d/EMAMILTD-EQ.svg","https://nsearchives.nseindia.com/365d/EMAMILTD-EQ.svg","NIFTY TOTAL MARKET"
"0","TIMKEN","TIMKENEQN","3158","3209.9","3065.2","3150.1","3092.6","57.5","1.86","112814272915.81","3610","2202","42407","0","133068501.23","","12.739612188365653","-43.056312443233416","12.99","-3.22","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/TIMKENEQN.svg","https://nsearchives.nseindia.com/30d/TIMKEN-EQ.svg","https://nsearchives.nseindia.com/365d/TIMKEN-EQ.svg","NIFTY TOTAL MARKET"
"0","JKPAPER","JKPAPEREQN","324.1","327.85","311.3","321.15","315.25","5.9","1.87","24684093309.67","444.8","290","411333","0","131856906.48","","27.799010791366914","-10.74137931034482","-3.12","-5.01","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/JKPAPEREQN.svg","https://nsearchives.nseindia.com/30d/JKPAPER-EQ.svg","https://nsearchives.nseindia.com/365d/JKPAPER-EQ.svg","NIFTY TOTAL MARKET"
"0","CESC","CESCEQN","151.9","151.9","149","150.54","148.7","1.84","1.24","94648413300.26","185.26","138.12","864234","0","129859800.84","","18.74122854366836","-8.992180712423968","-2.16","-3.33","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/CESCEQN.svg","https://nsearchives.nseindia.com/30d/CESC-EQ.svg","https://nsearchives.nseindia.com/365d/CESC-EQ.svg","NIFTY TOTAL MARKET"
"0","LMW","LMWEQN","12800","13174","12566","13174","12607","567","4.5","89030336635.67","18250","12500","10057","0","129155916.23","","27.813698630136987","-5.392","-18.81","-15.1","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/LMWEQN.svg","https://nsearchives.nseindia.com/30d/LMW-EQ.svg","https://nsearchives.nseindia.com/365d/LMW-EQ.svg","NIFTY TOTAL MARKET"
"0","HONAUT","HONAUTEQN","27600","27985","26955","27545","27215","330","1.21","60467267085.72","41450","26955","4668","0","128308008.96","","33.54644149577805","-2.188833240586162","-17.18","-12.86","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/HONAUTEQN.svg","https://nsearchives.nseindia.com/30d/HONAUT-EQ.svg","https://nsearchives.nseindia.com/365d/HONAUT-EQ.svg","NIFTY TOTAL MARKET"
"0","TTML","TTMLEQN","35.02","35.2","33.5","34.5","33.59","0.91","2.71","17291685677.38","81.12","33.42","3661693","0","125742537.62","","57.47041420118343","-3.231597845601431","-44.1","-18.5","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/TTMLEQN.svg","https://nsearchives.nseindia.com/30d/TTML-EQ.svg","https://nsearchives.nseindia.com/365d/TTML-EQ.svg","NIFTY TOTAL MARKET"
"0","THYROCARE","THYROCAREEQN","374.9","378.95","364.1","365.3","373.3","-8","-2.14","22646907816.59","536.67","219.57","336493","0","124690846.08","","31.932099800622353","-66.37063351095324","49.08","-8.66","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/THYROCAREEQN.svg","https://nsearchives.nseindia.com/30d/THYROCARE-EQ.svg","https://nsearchives.nseindia.com/365d/THYROCARE-EQ.svg","NIFTY TOTAL MARKET"
"0","RBA","RBAEQN","60","60.2","58.98","59.51","59.55","-0.04","-0.07","28134131870.6","89.5","58.98","2085488","0","124232520.16","","33.50837988826816","-0.8986096982027826","-7.61","-6.43","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/RBAEQN.svg","https://nsearchives.nseindia.com/30d/RBA-EQ.svg","https://nsearchives.nseindia.com/365d/RBA-EQ.svg","NIFTY TOTAL MARKET"
"0","PNCINFRA","PNCINFRAEQN","178","180.01","171.68","174.29","173.62","0.67","0.39","19625173106.32","331.8","171.68","706621","0","123347761.76","","47.47136829415311","-1.5202702702702615","-36.44","-18.15","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/PNCINFRAEQN.svg","https://nsearchives.nseindia.com/30d/PNCINFRA-EQ.svg","https://nsearchives.nseindia.com/365d/PNCINFRA-EQ.svg","NIFTY TOTAL MARKET"
"0","THOMASCOOK","THOMASCOOKEQN","95.9","96.8","93.45","95","93.57","1.43","1.53","15511412878.58","188.29","86.35","1285891","0","122532553.39","","49.54591321897074","-10.017371163867987","-33.26","-11.32","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/THOMASCOOKEQN.svg","https://nsearchives.nseindia.com/30d/THOMASCOOK-EQ.svg","https://nsearchives.nseindia.com/365d/THOMASCOOK-EQ.svg","NIFTY TOTAL MARKET"
"0","VINATIORGA","VINATIORGAEQN","1365.5","1385","1359","1360","1352.2","7.8","0.58","34816309838.46","2040","1324","88190","0","121106035.6","","33.333333333333336","-2.719033232628399","-14.55","-9.62","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/VINATIORGAEQN.svg","https://nsearchives.nseindia.com/30d/VINATIORGA-EQ.svg","https://nsearchives.nseindia.com/365d/VINATIORGA-EQ.svg","NIFTY TOTAL MARKET"
"0","STARHEALTH","STARHEALTHEQN","453","459","441.15","455.5","444.1","11.4","2.57","106600814180.14","534","327.3","268182","0","120590718.12","","14.700374531835205","-39.168958142377015","26.88","-0.03","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/STARHEALTHEQN.svg","https://nsearchives.nseindia.com/30d/STARHEALTH-EQ.svg","https://nsearchives.nseindia.com/365d/STARHEALTH-EQ.svg","NIFTY TOTAL MARKET"
"0","EUREKAFORB","EUREKAFORBEQN","449","449","432.75","444.5","435.6","8.9","2.04","30370058090.52","668.3","403.2","273638","0","120408929.14","","33.48795451144695","-10.243055555555559","-15.28","-9.79","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/EUREKAFORBEQN.svg","https://nsearchives.nseindia.com/30d/EUREKAFORB-EQ.svg","https://nsearchives.nseindia.com/365d/EUREKAFORB-EQ.svg","NIFTY TOTAL MARKET"
"0","PRICOLLTD","PRICOLLTDEQN","529.85","536.4","518.5","531.25","510.9","20.35","3.98","39077386890.58","694.2","367.85","227962","0","120361656.38","","23.47306251800634","-44.42028000543699","19.15","-14.18","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/PRICOLLTDEQN.svg","https://nsearchives.nseindia.com/30d/PRICOLLTD-EQ.svg","https://nsearchives.nseindia.com/365d/PRICOLLTD-EQ.svg","NIFTY TOTAL MARKET"
"0","BIRLACORPN","BIRLACORPNEQN","820","837.9","805.4","834","804.8","29.2","3.63","23597515146.44","1535.3","769.6","145544","0","119922434.24","","45.67836904839445","-8.367983367983365","-21.35","-16.49","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/BIRLACORPNEQN.svg","https://nsearchives.nseindia.com/30d/BIRLACORPN-EQ.svg","https://nsearchives.nseindia.com/365d/BIRLACORPN-EQ.svg","NIFTY TOTAL MARKET"
"0","VIPIND","VIPINDEQN","322.95","324.65","314.8","317","319.1","-2.1","-0.66","22020944696.26","492.3","248.35","374753","0","119823524.22","","35.60836888076376","-27.642440104690966","6.64","-13.45","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/VIPINDEQN.svg","https://nsearchives.nseindia.com/30d/VIPIND-EQ.svg","https://nsearchives.nseindia.com/365d/VIPIND-EQ.svg","NIFTY TOTAL MARKET"
"0","TVSSCS","TVSSCSBEN","97.1","100.22","95","97.45","95.45","2","2.1","12157988668.95","147","92.16","1219072","0","119749442.56","","33.70748299319728","-5.740017361111119","-30.49","-15.9","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/TVSSCSBEN.svg","https://nsearchives.nseindia.com/30d/TVSSCS-BE.svg","https://nsearchives.nseindia.com/365d/TVSSCS-BE.svg","NIFTY TOTAL MARKET"
"0","CCAVENUE","CCAVENUEEQN","13.93","13.94","13.35","13.65","13.35","0.3","2.25","26352023053.8","23.64","13.26","8771784","0","119208544.56","","42.25888324873096","-2.9411764705882395","-24.92","-22.97","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/CCAVENUEEQN.svg","https://nsearchives.nseindia.com/30d/CCAVENUE-EQ.svg","https://nsearchives.nseindia.com/365d/CCAVENUE-EQ.svg","NIFTY TOTAL MARKET"
